181,blossoms,1/2  c. sugar1/2  c. butter1  egg1 1/3  c. flour1  tsp. baking soda1/2  tsp. salt1/2  c. brown sugar2  Tbsp. milk1/2  c. peanut butter1  tsp. vanilla extract48  kisses,Cream sugar and butter.  Add egg.  Combine dry ingredients. Mix all ingredients together except kisses.  Shape dough in small balls.  Roll in sugar.  Place on ungreased cookie sheet.  Bake at 375° for 12 to 15 minutes.  Immediately top with a kiss.  Makes about 36 cookies.
183,mexican strata,5  slices white or whole wheat bread or cubed (3 3/4 c.)3  eggs1  c. skim milk1/2  c. plain low-fat yogurt1/2  c. shredded Monterey Jack cheese with jalapenos (2 oz.)1/3  c. shredded sharp Cheddar cheese3/4  c. salsa  parsley sprigs (optional),Spread  bread  cubes  evenly  in a 8 x 1 1/2-inch round baking dish  that  has been sprayed with nonstick spray.  Set aside. Beat  together  eggs   skim  milk and yogurt.  Stir in cheeses and pour egg mixture over bread cubes in baking dish. Cover and chill for 2 to 24 hours.      Uncover baking dish and bake in a 325° oven for 35 to 40 minutes or until center is set and top is golden.  Let stand for 5 to 10 minutes before cutting.      Heat salsa.  If desired  spoon some of the salsa on top of the  strata;  garnish  with  parsley.  Cut  into wedges to serve. Pass remaining salsa.  Makes 4 servings.      Per Serving:  305 Calories  14 g. Fat  232 mg.  Cholesterol and 762 mg.  Sodium.
184,santa's whiskers,1  c. butter or margarine1  c. sugar1  tsp. vanilla1/2  tsp. rum extract2 1/2  c. flour1/2  tsp. nutmeg3/4  c. finely chopped red and green cherries1/2  c. chopped nuts3/4  c. flaked coconut,Cream butter and sugar together.  Stir in vanilla and rum extract.  Stir in flour  nutmeg  cherries and nuts.  Chill dough. Shape dough into rolls 1 inch in diameter.  Roll in coconut.  Wrap in waxed paper and chill.  (Dough may be frozen at this stage and held until needed.)  Slice cookies 1/4 inch thick.  Place on ungreased cookie sheets.  Bake in preheated oven at 375° for 5 to 7 minutes or until edges are golden.  Makes 14 dozen cookies.
186,banana pudding,4  eggs2  c. sugar2  c. milk1  tsp. vanilla extract2  tsp. cornstarch6  bananas1  pkg. vanilla wafers,Put eggs in a boiler and beat well.  Add sugar; mix well.  Add milk.  Cook slow until it gets to a boil  then add vanilla extract  then cornstarch (mixed in a little milk just to make a paste).  Add to the pudding.  This will thicken and will be ready to finish. Cut the bananas  put in bowl and add 1 layer of wafers.  Add some pudding mix.  Continue until all is finished.
187,texas chocolate cake,1  c. oil1  c. water4  Tbsp. cocoa2  eggs2  c. sugar1/2  tsp. salt1  tsp. soda1  tsp. vanilla2  c. self-rising flour1  c. (8 oz.) sour cream,Bring to a boil oil  water and cocoa.  Remove from heat; cool a little.  Add eggs  sugar  salt  soda and vanilla.  Mix real well. Add flour and beat real well.  Mix in sour cream last  by hand. Bake at 350° for 30 to 35 minutes.
188,lemon lover's delights,1  pkg. lemon cake mix1  (4 1/2 oz.) container Cool Whip1  egg  confectioners sugar,Combine all ingredients except confectioners sugar.  Mix well. Shape into small balls.  Place on baking sheet.  Bake in preheated 350° oven for about 7 or 8 minutes or until lightly browned.  Roll in confectioners sugar.
189,hawaiian macadamia nut cookies,1/2  c. sugar1/2  c. brown sugar (packed)1/2  c. butter (softened)1  egg1  tsp. vanilla1 1/2  c. flour1/2  tsp. baking soda1/2  tsp. salt4 to 6  oz. can Macadamia nuts or chopped1  (12 oz.) bag white chocolate chips,Preheat oven to 375°.  Mix sugars  butter or shortening  egg  and vanilla until creamy.  Mix in remaining ingredients.  Drop dough by teaspoon on ungreased cookie sheet.  Bake 8 to 10 minutes  until light brown.  Do not overcook.  Cool slightly before removing from cookie sheet.  Makes 3 dozen.
190,sponge cookies,3  eggs3/4  c. sugar1  c. flour1/8  tsp. salt1  tsp. baking powder,Beat the eggs until very light; add the sugar and beat again. Fold in gently the flour  salt and baking powder sifted together. Drop by teaspoonfuls on greased pans  some distance apart.  Bake in 350° oven until set.
191,chews me!,36  vanilla caramels (10 oz.)3  Tbsp. light cream1  c. corn flakes2  c. crisp rice cereal1  c. flaked coconut1/2  c. chopped California walnuts1/2  c. raisins,Place 36 vanilla caramels (10 ounces) and 3 tablespoons light cream in top of a double boiler over simmering water.  Beat until caramels melt.  Stir occasionally.  Toss together 1 cup corn flakes  2 cups crisp rice cereal  1 cup flaked coconut  1/2 cup chopped California walnuts  and 1/2 cup raisins.  Pour caramel mixture over dry mixture and mix thoroughly.  With buttered fingers  press rounded tablespoons of mixture lightly into balls. Place on waxed paper.  Makes about 4 dozen confection cookies.
192,creamy green chile soup,1  c. chopped onion1  c. chopped celery2  cloves garlic or minced1  Tbsp. reduced-calorie margarine3  Tbsp. all-purpose flour1  tsp. chicken-flavored bouillon granules2  c. hot water2  c. skim milk1/4  tsp. chili powder1/8  tsp. ground red pepper2 (4 oz.)  cans chopped green chiles or drained1/4  c. plus 2 Tbsp. (1 1/2 oz.) shredded 40% less-fat Cheddar cheese,In a 3-quart casserole  combine onion  celery  garlic and margarine and cover with heavy-duty plastic wrap.  Microwave on High for 3 to 4 minutes or until vegetables are crisp-tender.  Add flour; stir well.  Dissolve bouillon in hot water.  Gradually add bouillon  milk  chili powder and pepper to mixture and stir well. Microwave on High for 8 to 10 minutes or until slightly thickened  stirring every 3 minutes.  Stir in chiles and microwave on High for 1 minute.  Stir well before serving.      To Serve:  Ladle  soup into individual serving bowl and top each  bowl  with 1 tablespoon cheese.  Serve immediately. Makes 6 (1-cup) servings.      Per Serving:  94 Calories  2.7 g. Fat  2 mg.  Cholesterol  and 282 mg.  Sodium.
193,ginger-honey glaze,6  Tbsp. honey3  Tbsp. lemon or lime juice1  tsp. ground ginger or finely chopped candied ginger,Combine honey  lemon or lime juice  and ginger.  Mix. Chill. Makes 1/2 cup glaze.
194,new england cookies,1  c. shortening2  c. brown sugar2  eggs3  c. sifted flour2  tsp. cinnamon1  tsp. baking powder1  tsp. nutmeg1  tsp. cloves1  tsp. soda1  c. raisins,Cream shortening; add sugar  then eggs.  Add flour and spices. Dissolve soda in small amount of hot water and add to sugar mixture.  Stir in raisins.  Spread in sheet pan  very thin.  Bake in 350° oven for approximately 20 minutes.  While warm  frost sparingly with powdered sugar and milk glaze and cut into squares.
195,norwegian cookies,2  c. sugar2  eggs2  c. ground oatmeal2  c. ground raisins2  c. plain flour1  c. shortening1  tsp. soda (dissolved in hot water)1  tsp. salt,Mix all ingredients.  Roll into balls and place 2-inches apart on baking sheet.  Bake 12 to 15 minutes in 350° oven.
196,teriyaki chicken,4  boned skinless chicken breast halves or turkey breast tenderloin steaks (about 1 lb. total)2  Tbsp. soy sauce2  Tbsp. sake or dry sherry1  tsp. dry mustard1/2  tsp. ground ginger1/2  tsp. bottled minced garlic or 1/8 tsp. garlic powder1  tsp. sesame seed,Place chicken or turkey in a plastic bag  pour marinade in bag and marinate for 10 minutes at room temperature  turning bag occasionally.  Drain poultry  reserving marinade.  Place meat on the unheated rack of a broiler pan and broil 4 inches from heat for 4 minutes.  Brush with marinade  then turn over and broil 3 minutes more.  Brush with marinade and sprinkle with sesame seed.  Continue broiling for 1 to 2 minutes more or until poultry is tender and no longer pink.  Makes 4 servings.      Marinade:  Mix  soy sauce  sake or dry sherry  mustard  ginger and garlic together.      Per Serving:  131 Calories  2 g. Fat  66 mg.  Cholesterol and 203 mg.  Sodium.
197,greek butter cookies,2  c. sweet butter or unsalted3  c. 4x sugar2  egg yolks1/3  c. brandy or bourbon5  c. flour or unsifted1/2  tsp. salt1  tsp. baking powder1  tsp. pure vanilla,In large bowl with electric mixer at medium speed  cream butter until light.  Gradually add 2 cups 4x sugar  beating at low speed. Beat in egg yolks and brandy.  Stir in flour with salt and baking powder; gradually beat into mixture.  Blend in vanilla; knead dough until smooth.  Using about 1 tablespoon dough  roll into ball shapes.  Place cookies on lightly greased cookie sheets.  Bake in preheated 375° oven for about 20 minutes.  Cookies will be pale golden.  Roll in remaining 1 cup 4x sugar while warm.  Makes 7 dozen.
198,sherry's spiced cherry sauce,1 (1 lb. 4 oz.)  can frozen tart red cherries or thawed1  c. light corn syrup1/2  c. sugar3  Tbsp. lemon juice1/4  tsp. ground allspice1/4  tsp. ground cloves1/4  tsp. ground cinnamon,Drain cherries  reserving syrup.  Combine cherry syrup with remaining ingredients and dash of salt.  Bring to boil.  Reduce heat.  Simmer 15 minutes.  Stir frequently.  Remove from heat. Stir in cherries.  Cool.  Makes 2 1/2 cups.
199,fruit dip,2  (8 oz.) fruit flavored cream cheese2 (7 oz.)  jars marshmallow cream1  small container Cool Whip,Cream the cream cheese; add marshmallow cream.  When well blended  add Cool Whip.  Serve with chunks of cantaloupe  honeydew melon  pineapple  apple  banana  grapes  strawberries  etc.
200,mississippi chip cookies,2  c. oleo or melted1  box brown sugar4  eggs2  c. sugar2  tsp. vanilla4  c. flour2  tsp. baking soda2  tsp. baking powder2  c. oatmeal1 (12 oz.)  pkg. chocolate chips1  c. pecans2  c. Rice Krispies1  c. coconut1  c. raisins (optional)6  oz. butterscotch chips (optional),Melt oleo.  In a large mixing bowl  add to the oleo  brown sugar  eggs  sugar and vanilla.  Sift together flour  baking soda and baking powder.  Stir into mixture gradually.  Stir in remaining ingredients one at a time.  Mixture will be thick.  Use 1/4 cup dough per cookie or use an ice cream scoop.  Bake 6 on an ungreased cookie sheet for 15 minutes at 350°.  Cool 5 minutes before removing cookies from baking sheet.  Makes 30 to 40 cookies.
201,chocolate covered cherry cake,1  box devil's food cake mix2  eggs1/2  c. oil2  Tbsp. almond extract1  can cherry pie filling,Mix cake mix  eggs  oil and almond extract together.  Batter will be stiff.  Fold in cherry pie filling.  Pour batter into 9 x 13-inch pan.  Bake at 350° for 30 minutes.      Mix sugar  milk and margarine.  Boil until sugar dissolves. Add chocolate pieces and extracts.  Cool slightly and then pour on warm cake.
202,peach-nuttiest topping,1 (4 3/4 oz.)  jar strained peaches1/3  c. light corn syrup1  tsp. lemon juice  dash of ground cinnamon1  Tbsp. butter or margarine1/4  tsp. vanilla1/4  c. broken pecan halves,In saucepan  combine first 4 ingredients.  Cook over medium heat  stirring constantly  until mixture boils.  Cook 1 to 2 minutes.  Stir in butter and vanilla.  Add pecans.  Serve warm over ice cream.  Makes 3/4 cup.
203,orange slice cookies,1  c. white sugar1  c. brown sugar1  c. shortening2  eggs or beaten1  tsp. vanilla1  tsp. milk2  c. flour1  c. quick oatmeal1  tsp. baking soda1/8  tsp. salt1  lb. orange slice candy or cut and floured,Cream white and brown sugars.  Cut shortening in.  Add beaten eggs  vanilla and milk.  Add flour  oatmeal  baking soda and salt. Stir in orange slice pieces.  Drop by teaspoonful onto cookie sheet.  Bake at 350° for 10 to 12 minutes.
204,taco casserole,3  (6-inch) flour tortillas or cut into small wedges3  c. chopped cooked pork or beef (1 lb.)1 (8 oz.)  can tomato sauce1 (4 oz.)  can diced green chilies or drained1  Tbsp. dried minced onion1/2  tsp. dried oregano or crushed1/8  tsp. garlic powder1/2  c. shredded Monterey Jack or Cheddar cheese2  c. shredded lettuce1  medium tomato or chopped (optional),Place tortilla wedges on a baking sheet and bake at 350° for 10 minutes or until crisp; set aside.  Mix meat  tomato sauce  chilies  onion  oregano and garlic powder.  Pour into 10 x 6 x 2-inch baking dish and sprinkle with cheese.  Bake  uncovered  at 350° for 25 minutes or until heated through.  Serve on lettuce and tomato (if desired) with tortilla wedges.  Makes 6 servings.      Per Serving:  269 Calories  13 g. Fat  76 mg.  Cholesterol and 496 mg.  Sodium.
205,peanut cookies,1/2  c. butter1/4  c. firmly packed brown sugar1  egg or separated1/2  tsp. vanilla1  c. all-purpose flour1/4  tsp. salt,Blend butter and sugar in bowl.  Stir in egg yolk and vanilla. Sift flour and salt into bowl.  Mix well.  Chill.  Roll in balls. Dip in slightly beaten egg white and roll in nuts.  Place 1-inch apart on cookie sheet.  Bake in 350° oven.  After 5 minutes  press thumb in center of each cookie.  Bake 5 minutes longer.  Cool. Fill with frosting and garnish with peanut M&M's.  Use red and green ones for Christmas.  Use Confectioners Sugar Icing.
206,plank cookies,2  c. molasses1/2  c. sugar1  c. butter or Crisco3  tsp. ground cinnamon1  tsp. ground cloves1  tsp. ground ginger1  tsp. salt1/2  c. boiling water  flour,"Mix first 8 ingredients in order listed.  Then sift and mix as much flour as you require to make a dough that can be molded by the hands into flat ""planks"" about 6-inches long and 3-inches wide  about 1/2-inch thick.  Set on greased pans 2-inches apart so when they spread  they will not touch one another.  Bake in slow oven and look at them often  as anything that contains molasses is apt to burn quickly."
207,almond toffee ice cream,6  eggs2 1/2  c. sugar1  Tbsp. instant coffee5  Tbsp. cocoa3  pt. light cream or evaporated milk2  tsp. vanilla1/2  c. toasted almonds  milk,Beat eggs well.  Add sugar  coffee  cocoa  cream  vanilla and almonds.  Blend well.  Pour into 1 gallon freezer; add enough milk to fill freezer.  Freeze according to instructions.
208,pecan crisps,1 1/2  c. plain sifted flour1  c. sugar3/4  tsp. salt1/2  c. soft shortening1  egg or separated3  Tbsp. milk1  tsp. vanilla1  c. finely chopped nuts,Heat oven to 375°.  Sift flour  sugar and salt into bowl.  Mix thoroughly with fork the shortening  egg yolk  milk and vanilla. Form into balls size of walnut.  Place on ungreased baking sheet. Press 1/16-inch thick with bottom of greased glass dipped in sugar. Brush with slightly beaten egg white.  Sprinkle with pecans.  Bake 8 to 10 minutes.
209,italian ricotta cookies,1  lb. margarine3  eggs1  lb. Ricotta2  c. sugar4 1/2  c. flour4  tsp. baking powder,Cream margarine  eggs and Ricotta.  Add sugar  flour and baking powder.  Roll dough with hands into very small balls.  Place on ungreased cookie sheet.  Bake in 350° oven for 10 to 15 minutes. Do not brown cookies.      Icing:  Combine confectioners sugar mixed with very little milk.  Make as much as needed to cover cookies.
210,spicy kisses,1  egg white1  1/2 dashes salt1/4  c. sugar1/8  tsp. cloves1/8  tsp. nutmeg1  tsp. cinnamon1  c. finely chopped walnuts  walnut halves,Beat egg white with salt until stiff.  Gradually beat in sugar mixed with spices.  Fold in nuts.  Drop from teaspoonful onto well-greased cookie sheet.  Top with walnut halves.  Bake at 250° for 35 to 40 minutes.
211,ice cream sandwiches,1  egg1/2  c. shortening1/4  c. butter or softened1  tsp. vanilla1  pkg. devil's food cake mix  ice cream (any flavor),Preheat oven to 375°.  Beat egg  shortening  butter  vanilla and 1/2 of the cake mix until smooth.  Then stir in remaining cake mix until smooth.  Roll dough out and cut any desired shape or square.  Bake 8 to 10 minutes.  Poke fork holes in when fresh out of oven.  Put ice cream between and freeze.
212,giant chocolate chip cookies,1  c. butter or softened1  c. firmly packed brown sugar1/2  c. sugar2  eggs2 1/4  c. flour1  tsp. baking soda1/2  tsp. salt1  tsp. vanilla extract1 1/2  c. semi-sweet chocolate chips3/4  c. chopped pecans,Cream butter; gradually add sugars  beating until light and fluffy.  Add eggs and beat until blended.  Combine flour  soda and salt.  Add to creamed mixture  mixing well.  Stir in vanilla  chocolate chips and pecans.  Divide mixture into thirds.  Spoon each third onto an ungreased cookie sheet  spreading into an 8 1/2-inch circle.  Bake at 375° for 12 to 14 minutes or until lightly browned.  Gently remove from cookie sheets and let cool on wire racks.  Makes 3 (10-inch) cookies.
213,applesauce cookies,1 (2-layer-size)  pkg. spice cake mix1  c. raisins1/2  c. cooking oil1/2  c. applesauce1  egg,In large bowl  combine all ingredients; beat at medium speed of electric mixer for 1 minute.  Drop from teaspoon onto ungreased cookie sheet; bake at 350° for 12 to 15 minutes.
214,yogurt cheese,1/8  tsp. each:  dried basil or oregano or Italian seasoning and thyme or marjoram or crushed or or 1/2 tsp. each:  snipped fresh basil or oregano and thyme or marjoram1 (8 oz.)  carton plain low-fat yogurt (no gelatin)1  Tbsp. grated Parmesan cheese,Stir together yogurt and herbs; then stir in Parmesan cheese. Set a small colander or funnel over a bowl.  Place a double layer of clean cheesecloth for cooking in the colander or funnel.  Spoon yogurt mixture into cheesecloth-lined colander or funnel; cover and place in refrigerator for at least 8 hours or overnight (allowing yogurt to drain).  Makes 8 (1 tablespoon) servings.      To Serve:  Invert yogurt mixture carefully onto serving plate. Remove cheesecloth and discard liquid.  Use cheese as a spread for assorted raw vegetables  crackers or bagels.  May be stored  covered  in refrigerator for 1 week.      Per Serving:  22 Calories  1 g. Fat  2 mg.  Cholesterol and 34 mg.  Sodium.
215,nutty crescents,1/2  c. butter1/2  c. shortening1/3  c. sugar2  tsp. water2  tsp. vanilla2  c. all-purpose flour1/2  c. chopped black walnuts,Cream butter  shortening and sugar together.  Mix in water and vanilla  then flour and nuts.  Chill for 3 1/2 hours.  Form dough in long rolls  1/2-inch across.  Cut in 3-inch lengths and shape in crescents.  Bake on ungreased cookie sheet in 325° oven for 15 minutes.  (Do not brown cookies.)  Remove from heat and cool slightly.  Roll in confectioners sugar.  Makes about 4 dozen.
216,wonton chips,12  wonton skins2  tsp. liquid margarine or melted margarine or butter1/4  tsp. seasoned salt or 1/2 tsp. cinnamon sugar,Preheat oven to  400°.  Lightly  brush 1 side of wonton skins with liquid  margarine  or  melted  margarine or butter. Cut each skin in half diagonally  forming 24 triangles.  Spray a 15 x 10  x 1-inch baking pan with nonstick coating. Arrange triangles  margarine side up   in  a  single layer in the pan. Sprinkle with seasoned  salt  or cinnamon sugar lightly.  Bake for 5 to 7 minutes  or  until golden brown and crisp.  Makes 4 servings.      Per Serving:  79 Calories  2 g. Fat  0 mg.  Cholesterol and 188 mg.  Sodium.
217,apricot frost,1 (1 lb. 14 oz.)  can apricot halves1 (3 oz.)  pkg. orange-flavored gelatin1 1/2  c. sugar3  slightly beaten egg yolks1/3  c. lemon juice2  c. milk1  c. light cream3  stiffly beaten egg whites,Drain apricots  reserving 1 cup syrup.  Mix gelatin  sugar  syrup  and egg yolks.  Heat  stirring until mixture comes to boil. Remove from heat.  Sieve apricots.  Add to gelatin.  Add lemon juice.  Stir in milk and cream.  Freeze firm in refrigerator trays. Break in chunks and beat smooth.  Fold in egg whites.  Freeze firm in trays.  Makes 2 1/2 quarts.
218,gingerbread boys,1/4  c. light or dark brown sugar1/2  c. butter1  jumbo egg or 2 medium1/4  c. molasses3 1/4  c. flour3/4  Tbsp. ginger1 1/2  tsp. baking soda1/2  tsp. cinnamon1/2  tsp. nutmeg1/2  tsp. salt,Beat sugar and butter until well blended.  Add eggs and molasses.  Stir in remaining ingredients.  Cover and chill 1 hour. Roll out to about 1/4-inch thick and cut out Gingerbread Boys. Bake at 350° for 10 minutes.  Decorate before baking with M&M's. When cool  make icing and decorate with bow ties  etc.  Makes 24 cookies.
219,macadamia fantastics,1  lb. butter2  c. brown sugar1 1/2  c. white sugar2  jumbo eggs or 3 medium eggs2  tsp. vanilla6  c. flour1 1/2  tsp. baking soda1/2  tsp. salt2  c. chocolate chips2  c. white chips3  c. Macadamia nuts or 1/2 pecans and 1/2 Macadamia or chopped in half (pecans in 1/4's),Cream together butter  brown sugar  white sugar  eggs and vanilla.  Sift together dry ingredients.  Add chocolate and white chips; add nuts last.  Make size of golf balls  using an ice cream dipper.  Bake for 15 minutes at 350° until light brown.
220,striped delight,1 1/2  c. graham cracker crumbs1/4  c. sugar1/3  c. melted butter1 (8 oz.)  pkg. cream cheese or softened1/4  c. sugar2  Tbsp. milk1  (8 oz.) container thawed Cool Whip2 (4 serving size)  pkg. Jell-O instant pudding and pie filling (any flavor)3 1/2  c. cold milk1  pkg. Baker's coconut,Combine graham cracker crumbs  1/4 cup sugar and melted butter. Press firmly into bottom of a 13 x 9-inch pan.  Beat cream cheese with 1/4 cup sugar and 2 tablespoons milk until smooth.  Fold in 1/2 of the Cool Whip; spread over crust.  Prepare pudding as directed on package using 3 1/2 cups milk.  Pour over cream cheese layer.  Chill several hours or overnight.  Spread the remaining Cool Whip over the pudding.  Top with Baker's coconut (as much as desired).  Makes 15 to 18 servings.
221,chicken noodle and vegetable soup,2 (14 1/2 oz.)  cans chicken broth8  oz. boned skinless chicken breast halves1  medium carrot or thinly sliced1  stalk celery or thinly sliced1/4  tsp. dried rosemary or crushed1/4  tsp. dried basil or crushed  dash of poultry seasoning1  oz. fine noodles (1/2 c.),In a large saucepan  bring broth to boiling.  Cut chicken into 1/2-inch cubes and add to broth.  Add carrot  celery  chicken  rosemary  basil and poultry seasoning and bring to boiling.  When broth boils  reduce heat.  Add noodles.  Cover and simmer for 5 to 7 minutes or until chicken is no longer pink and noodles are tender.  Serves 3.      Per Serving:  178 Calories  3 g. Fat  53 mg.  Cholesterol and 945 mg.  Sodium.
222,minneapolis cookies,2  c. brown sugar1  c. soft shortening2  eggs2  c. flour1  tsp. baking powder1  tsp. soda1  tsp. vanilla1  c. coconut6  oz. chocolate chips2  c. quick cooking oatmeal3/4  c. nuts,Combine all ingredients.  Shape into balls and bake at 325° for 10 minutes.
224,candlestick bars,1 (14 oz.)  pkg. gingerbread mix1 (8 oz.)  can (1 c.) applesauce1/2  c. raisins1 (4 oz.)  jar (1/2 c.) chopped mixed candied fruits and peels1 (14 oz.)  pkg. white creamy-type frosting mix2  Tbsp. lemon juice,Combine gingerbread mix and applesauce.  Beat 2 minutes at medium speed with electric mixer or 2 minutes with spoon.  Stir in raisins and fruits and peels.  Spread in greased 15 1/2 x 10 1/2 x 1-inch pan.  Bake at 375° for 15 minutes.  Prepare frosting according to package directions  substituting the lemon juice for half the liquid.  Spread on cooled cookies.  Cut in 1 x 1 1/2-inch bars.  Decorate with candlesticks made from gumdrops.  Makes about 8 dozen.
225,dip for fresh fruit,1 (8 oz.)  carton plain low-fat yogurt1/4  c. unsweetened applesauce1  Tbsp. powdered sugar1/8  tsp. ground cinnamon or nutmeg or ginger1/2  tsp. vanilla3  c. assorted sliced fresh fruit (such as pineapple chunks or strawberries or apple slices and peach slices),In small bowl  stir together the first 5 ingredients.  Makes 6 (3 tablespoon) servings.      To  Serve:  Spear  fruit with toothpicks  then dip into yogurt mixture.      Per Serving:  87 Calories  1 g. Fat  2 mg.  Cholesterol and 28 mg.  Sodium.
226,swiss cheese and veggie soup,2 1/2  c. loose-pack frozen broccoli or cauliflower and carrots1/2  c. frozen chopped onion1/2  c. water1/2  tsp. instant chicken bouillon granules1  c. skim milk3  slices processed Swiss cheese (3 oz. total) or torn into bite-size pieces,In  a medium saucepan combine frozen vegetables  onion  water and  bouillon; bring to boiling and reduce heat.  Cover and simmer  about  10 minutes or until vegetables are tender. Transfer all of the vegetables and cooking liquid to a blender or food processor; add milk.  Cover and blend or process until smooth. Return  mixture to saucepan and stir in cheese.  Cook and stir until cheese melts.      To Serve:  Ladle soup into 4 individual bowls.      Per Serving:  118 Calories  6 g. Fat  19 mg.  Cholesterol and 390 mg.  Sodium.
227,cake donuts,2  Tbsp. butter1  c. cold mashed potatoes1 1/2  c. sugar3  beaten eggs1  c. milk1  tsp. nutmeg1  tsp. vanilla3 heaping  tsp. baking powder3  c. flour,Cream butter  potatoes and sugar.  Add eggs  milk  nutmeg and vanilla.  Sift baking powder with flour.  Stir in mixture and add more flour to make a soft dough.  Roll 1/4-inch thick; cut and deep-fry.  Drain on paper towels.  Roll in confectioners sugar.
228,cracked sugar cookies,1  c. white sugar1/2  c. brown sugar1/2  c. shortening1  egg1/2  c. butter or margarine1  tsp. vanilla2  c. flour2  tsp. soda2  tsp. cream of tartar1/2  tsp. salt,Cream first 6 ingredients.  Sift next 4 ingredients and add to creamed mixture.  Roll into small 1-inch balls  then roll in granulated sugar (red and green sugar for Christmas).  Do not flatten.  Place on cookie sheet and bake 6 to 8 minutes in a 350° or 375° oven.
229,shrimp and spicy cranberry dip,1 (16 oz.)  pkg. frozen shrimp or peeled and deveined or or 16 oz. crab flavored fish sticks1 (8 oz.)  can jellied cranberry sauce1 1/2  tsp. lemon juice1 1/2  tsp. Worcestershire sauce1  tsp. prepared horseradish1/8  tsp. ground red pepper1/4  tsp. bottled minced garlic or dash of garlic powder,If using shrimp:  Bring  4  cups  hot water to boiling  then add shrimp and bring to boiling again. Reduce heat  cover and simmer for 1  to  3 minutes until shrimp turn pink; drain. Place shrimp in ice water to chill quickly.      If using crab-flavored fish sticks:  Cut into 1-inch pieces.      While preparing fish  put cranberry sauce  lemon juice  Worcestershire sauce  horseradish   red pepper and garlic in 2-cup microwave-safe measuring  cup.  In microwave on 100% power (High) cook for 2  to  4  minutes or until hot  stirring after every 1 1/2 minutes.  Serve warm with shrimp or fish sticks as dippers. Makes 8 servings.      Per Serving:  95 Calories  1 g. Fat  85 mg.  Cholesterol and 98 mg.  Sodium.
230,fresh peach sauce,2  c. crushed fresh peaches (about 4)1/2  c. sugar1/2  c. orange juice2  tsp. lemon juice1  tsp. vanilla (or use half almond extract),In 1 1/2-quart saucepan  mix crushed peaches  sugar and orange juice.  Place over high heat and stir until boiling.  Reduce heat to low and let simmer for 15 minutes or until thick without covering.  Remove from heat; stir in lemon juice and extract. Makes 2 cups.  Serve warm on pound cake or chill the sauce to make up parfaits to place in freezer for future use.
231,marinated cucumbers,1/4  c. water1  Tbsp. sugar3  Tbsp. vinegar2  tsp. salad oil1/4  tsp. dried basil or crushed1/8  tsp. pepper  several dashes of bottled hot pepper sauce2  medium cucumbers or thinly sliced (about 3 c.)1  small onion or thinly sliced1/2  c. sliced radishes4  lettuce leaves (optional),In a medium mixing bowl  stir together the first 7 ingredients. Add cucumbers and onion; toss to coat.  Cover and refrigerate for 2 to 24 hours.      Before   serving:  Toss  radishes  with  cucumbers  and onions and serve on lettuce-lined plates (if desired).  Makes 4 servings.      Per Serving:  52 Calories  2 g. Fat  0 mg.  Cholesterol and 7 mg.  Sodium.
232,peach melba ice cream,2  c. sugar2  envelopes unflavored gelatin6  well-beaten eggs3  c. milk4  c. whipping cream2  Tbsp. vanilla1/2  tsp. salt1 (10 oz.)  pkg. frozen raspberries or thawed but undrained2 (12 oz.)  pkg. frozen peaches or thawed or drained or and cut up,Combine sugar and gelatin in saucepan.  Add eggs and milk. Cook  stirring until mixture thickens slightly.  Cool to room temperature.  Stir in cream  vanilla  and salt.  Freeze in ice cream freezer according to manufacturer's directions until ice cream is nearly firm.  Add fruits.  Continue freezing until firm. Let ripen.  Makes about 3 quarts.
233,shrimp gumbo and rice,1/2  c. frozen chopped onion1/2  c. frozen chopped green pepper1/4  c. water1 (28 oz.)  can tomatoes or chopped (not drained)1/2  tsp. bottled minced garlic or 1/8 tsp. garlic powder1/4  tsp. dried rosemary or crushed1/4  tsp. paprika1/4  tsp. pepper1 1/2  c. water1 (6 1/4 oz.)  pkg. quick-cooking long grain and wild rice mix1 (16 oz.)  pkg. frozen peeled and deveined shrimp  several dashes of bottled hot pepper sauce,Bring onion  green pepper and 1/4 cup water to a boil; reduce heat.  Cover and simmer until vegetables are tender  about 3 to 5 minutes.  Add tomatoes  garlic  rosemary  paprika and pepper to onion mixture.  Stir in another 1 1/2 cups water and both packets from rice mix.  Bring to a boil; add frozen shrimp.  Return to boiling and reduce heat.  Cover and simmer for 4 to 5 minutes or until rice is tender and shrimp turn pink.  Ladle gumbo into 6 individual soup bowls.  Pass hot pepper sauce.      Per Serving:  136 Calories  1 g. Fat  95 mg.  Cholesterol and 323 mg.  Sodium.
